Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Prop x} (lbs),F_{Prop y} (lbs),F_{Prop z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Ext x} (lbs),F_{Ext y} (lbs),F_{Ext z} (lbs),F_{Buoyant x} (lbs),F_{Buoyant y} (lbs),F_{Buoyant z} (lbs),F_{Weight x} (lbs),F_{Weight y} (lbs),F_{Weight z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} (ft-lbs),N_{Aero} (ft-lbs),L_{Aero MRC} (ft-lbs),M_{Aero MRC} (ft-lbs),N_{Aero MRC} (ft-lbs),L_{Prop} (ft-lbs),M_{Prop} (ft-lbs),N_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{ext} (ft-lbs),M_{ext} (ft-lbs),N_{ext} (ft-lbs),L_{Buoyant} (ft-lbs),M_{Buoyant} (ft-lbs),N_{Buoyant} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/velocities/phidot-rad_sec,/fdm/jsbsim/velocities/thetadot-rad_sec,/fdm/jsbsim/velocities/psidot-rad_sec,/fdm/jsbsim/inertia/cg-x-in,/fdm/jsbsim/inertia/iyy-slugs_ft2,/fdm/jsbsim/aero/qbar-psf,/fdm/jsbsim/metrics/aero-rp-x-in
588,-0.0183776077913397,-0.02995046576586674,0.02155822558967916,3.800130501917483e-05,-3.886764155750332e-06,-0.000158925113629635,-0.01830976894317964,-0.03039155945069412,0.0257123967114476,6.28749758e-15,8.451275666e-12,18649.0036859,18787.8074362,17494.58260907376,-5115.199032403649,-3944.57306561114,-9.15586235523338,-7.052193225375179,4.925225972468992,-0.1292252841437748,-5.299897940399669,15.72028253047422,3.934684080566191e-08,2.806908268145913e-08,-5.638878414001902e-09,17494.58260907376,-5115.199032403645,-3944.57306561114,-3723.018901689992,18152.78858708836,-3097.919467734549,-2263.712072436268,18250.03674378064,-3097.919468187572,16128.18187049275,3485.082634110604,-8690.298447886726,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.348057487859933e-08,9.616715423987898e-09,-1.93192950526111e-09,0,0,0,-1.511028005475825,0.2859526106130273,5.471936163541229,1.348057487859933e-08,9.616715423987898e-09,-1.93192950526111e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.155090366996491e-08,-6.338351404847908e-09,-4.422760793664633e-08,0,0,0,3.155090366996491e-08,-6.338351404847908e-09,-4.422760793664633e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8245380.3274375,8245368.1183062,2.963701829675531,15.36970109839897,29.48463333414886,0.9589538148466408,-0.009233349319479332,0.1358003413462048,0.2487581025778052,0.5406849088480128,-0.02178769376669255,-0.04884491947950372,0.8395232573597232,-0.5225636503194129,0.02073558976858013,0.04930076140898172,-0.8509210901601932,-12.70622901791,-15.919591658989,-71.334748266475,-71.418285755787,86.146549628084,227073.0815875314,9312918.628532635,-27577071.03465535,626057.9692359699,9294625.704416933,-27577071.03465535,2.4567075897591,8245368.1183062,0,-71.4182857557866981,86.1465496280838181,8245368.11830619816,0.0517263549752182,0.268251889214451034,0.514603930424171074,17494.582609073761,-0.000320749764599040767,-0.000522734240120219782,0.000376262017427597488,-0.000224891433118465096,-0.000541489062772942367,0.000361666429412891058,0,0.0307289924332935123,6.28749758020553076e-15,0
589.2,-0.01833206624659639,-0.02993762512448522,0.02141664332611215,3.742666070144191e-05,2.205722511538152e-05,-0.0001205976619655527,-0.0182618210636969,-0.03038034681446801,0.02557060126771427,6.281275214e-15,8.447092765e-12,18639.7734911,18778.5882471,17483.60478570629,-5123.636500038996,-3938.66328986398,-9.14044082529842,-7.01008613062556,4.924459237558981,-0.1265468641508161,-5.306594501213253,15.70551231712372,3.019932608432838e-08,2.769315905250441e-08,6.766653837562486e-09,17483.60478570629,-5123.636500038992,-3938.66328986398,-3723.172364408224,18146.42468989365,-3079.06399314951,-2260.94103466088,18244.14060695613,-3079.063994314496,16124.52132447299,3473.840105226546,-8681.785698208523,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.034655561227282e-08,9.487920671347183e-09,2.31831531749549e-09,0,0,0,-1.509937758311146,0.2854206974326696,5.468039456855147,1.034655561227282e-08,9.487920671347183e-09,2.31831531749549e-09,0,0,0,0,0,0,0,0,0,0,0,0,3.112834870659063e-08,7.606021394420371e-09,-3.394539248031361e-08,0,0,0,3.112834870659063e-08,7.606021394420371e-09,-3.394539248031361e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8255803.6314279,8255791.3685839,2.960224390006736,15.36953577907216,29.488278444689,0.9589457978483085,-0.009266401036136868,0.1357911167466565,0.2487928121140653,0.5404764453136325,-0.02163935731454789,-0.04917092439468506,0.8396422873057308,-0.5223154474153497,0.02057812759762017,0.0496244118876684,-0.8510584774208295,-12.695517639355,-15.95465707087,-71.296693638092,-71.380346848214,86.172200153125,222605.3665064626,9334698.157302417,-27580777.22295944,623343.1772462934,9316522.211669067,-27580777.22295944,2.4617212787178,8255791.3685839,0,-71.380346848214387,86.172200153125118,8255791.36858394649,0.0516656622034582722,0.268249003847880974,0.514667549604695629,17483.6047857062949,-0.000319954914696825667,-0.000522510128650044295,0.000373790940765926733,-0.000224763778946866294,-0.000541116470840817846,0.000359152919034090373,0,0.0307289924332935123,6.28127521393824396e-15,0
590.4,-0.01828675385242298,-0.02992451508812878,0.02127693278427248,3.563956163206646e-05,1.175954829929244e-05,-0.0001600075654505031,-0.01821410302713257,-0.03036886162035103,0.02543067585226803,6.27506351e-15,8.442914966e-12,18630.5545515,18769.3801249,17472.64541773803,-5132.02379172899,-3932.75435329287,-9.125106510752335,-6.968576231282347,4.923796449582028,-0.1238741211771177,-5.313273841221084,15.69076529777944,3.959745569416573e-08,2.656538298084434e-08,1.879626083992343e-09,17472.64541773803,-5132.023791728986,-3932.754353292869,-3723.322616430449,18140.05276716418,-3060.22622890365,-2258.168739025278,18238.2359984948,-3060.226229523902,16120.85462621599,3462.644881313051,-8673.275016560679,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.3566437750967e-08,9.101534637068198e-09,6.439764832499861e-10,0,0,0,-1.508848906535819,0.2848922049538587,5.464150816227841,1.3566437750967e-08,9.101534637068198e-09,6.439764832499861e-10,0,0,0,0,0,0,0,0,0,0,0,0,2.986067798852537e-08,2.112783740908236e-09,-4.450931027423879e-08,0,0,0,2.986067798852537e-08,2.112783740908236e-09,-4.450931027423879e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8266216.7214237,8266204.4048026,2.956773513016087,15.36936190086663,29.49189644710834,0.9589378488596668,-0.009299178693135186,0.135781878447993,0.248827267121962,0.5402691352732332,-0.02149080174653665,-0.04949647885582726,0.8397603858118549,-0.5220684067857632,0.02042042777700738,0.0499475936170474,-0.8511949381656273,-12.684781551549,-15.989592934942,-71.258661320712,-71.342429966204,86.19770872324,218137.4691972298,9356470.044578163,-27584460.79532304,620631.7112576182,9338411.638471378,-27584460.79532304,2.4667349676766,8266204.4048026,0,-71.34242996620371,86.1977087232399697,8266204.40480261948,0.0516054330378901416,0.268245969100697035,0.514730695659258219,17472.6454177380328,-0.000319164064226538295,-0.00052228131535056834,0.000371352531811079039,-0.000224631211293930389,-0.000540741324003493054,0.000356673178197275897,0,0.0307289924332935123,6.27506351004810554e-15,0
591.6,-0.01824181232499978,-0.02991143173881769,0.02113743953675923,4.253925040239208e-05,1.14420553905238e-05,-0.0001206294559475429,-0.01816675654832588,-0.03035739996076423,0.02529096604207986,6.268862452e-15,8.438742263e-12,18621.3468589,18760.1830573,17461.704462373,-5140.361339581335,-3926.84624158827,-9.109732782645541,-6.92714850122365,4.923134132978381,-0.121207027583079,-5.319936062361378,15.67604144521196,3.019932608432838e-08,3.082586719418489e-08,1.754317667591195e-09,17461.704462373,-5140.361339581332,-3926.846241588269,-3723.469664550932,18133.67283950537,-3041.406147172944,-2255.39519523937,18232.32294603408,-3041.406147260556,16117.18191644975,3451.496637663559,-8664.76640654822,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.034655561227282e-08,1.056121412545963e-08,6.010447139992436e-10,0,0,0,-1.50776144325963,0.2843671154782879,5.460270225496199,1.034655561227282e-08,1.056121412545963e-08,6.010447139992436e-10,0,0,0,0,0,0,0,0,0,0,0,0,3.464965269525156e-08,1.971931479372807e-09,-3.394539248031361e-08,0,0,0,3.464965269525156e-08,1.971931479372807e-09,-3.394539248031361e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8276619.5999104,8276607.2294481,2.953349094668646,15.3691794287452,29.4954876363189,0.9589299673960402,-0.009331683433549063,0.135772625946162,0.248861470237814,0.5400629697291408,-0.02134202867925859,-0.04982158481982425,0.8398775602655081,-0.521822519375701,0.02026249194063308,0.05027030855729873,-0.8513304797695834,-12.674020723688,-16.02440032209,-71.220651299223,-71.30453509512,86.223076354283,213669.3935085898,9378234.280741625,-27588121.77298184,617923.5727729987,9360293.974678956,-27588121.77298184,2.4717486566353,8276607.2294481,0,-71.3045350951204568,86.2230763542831653,8276607.22944812011,0.0515456656627615931,0.268242784361384934,0.514793373735044524,17461.7044623729962,-0.000318379686602128162,-0.000522052967827901326,0.000368917915357673521,-0.000224504202183620205,-0.00054036728539086571,0.000354197025600000632,0,0.0307289924332935123,6.26886245166887333e-15,0
592.8,-0.01819721765271704,-0.02989814847955381,0.02099946108071402,3.711543546795624e-05,1.138789335052545e-05,-0.0001211704602250557,-0.01811975763037406,-0.03034573526134935,0.02515276933759803,6.262672022e-15,8.434574653e-12,18612.1504048,18750.9970322,17450.78189584656,-5148.649546727321,-3920.938887301527,-9.094421368547028,-6.886199750843151,4.922542992990682,-0.1185455662823587,-5.326581197517403,15.66134070893349,3.032463482477928e-08,2.744254157160262e-08,1.754317667591195e-09,17450.78189584656,-5148.649546727317,-3920.938887301527,-3723.613515541935,18127.28492744405,-3022.60372019041,-2252.62041296225,18226.4014769739,-3022.603720970284,16113.50333402521,3440.395052482309,-8656.259871674829,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.038948749254587e-08,9.402056910801093e-09,6.010447139992436e-10,0,0,0,-1.506675383365583,0.283845394100444,5.456397663410693,1.038948749254587e-08,9.402056910801093e-09,6.010447139992436e-10,0,0,0,0,0,0,0,0,0,0,0,0,3.084664345502697e-08,1.971931479372807e-09,-3.408624510609544e-08,0,0,0,3.084664345502697e-08,1.971931479372807e-09,-3.408624510609544e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8287012.2693735,8286999.8450064,2.949950852910262,15.3689885557775,29.49905227234988,0.9589221527871247,-0.009363918357485656,0.1357633602580195,0.2488954238995358,0.5398579401422047,-0.02119304215193088,-0.05014624442354391,0.8399938176618855,-0.5215777765962898,0.02010432414024311,0.05059255890116544,-0.8514651092232577,-12.663234945482,-16.059080213915,-71.18266355824,-71.26666222006,86.248304052555,209201.1432811592,9399990.856199214,-27591760.17713817,615218.763284966,9382169.21017102,-27591760.17713817,2.476762345594,8286999.8450064,-3.2412403435902e-09,-71.2666622200597288,86.2483040525545306,8286999.84500638675,0.0514863551552990212,0.268239452999645467,0.514855588370420447,17450.7818958465577,-0.000317601362741946436,-0.000521821131218350425,0.000366509737002866285,-0.000224376057125437418,-0.000539991565156386398,0.000351748130728731314,0,0.0307289924332935123,6.26267202192261899e-15,0
594,-0.01815299431225074,-0.02988471448654727,0.02086304479761324,3.633778184003177e-05,1.13344534786194e-05,-0.0001626810687277864,-0.01807313076715637,-0.03033391671738266,0.02501613312131572,6.256492196e-15,8.430412128e-12,18602.9651688,18741.8220375,17439.8776801264,-5156.8888277595,-3915.032208433108,-9.079181187594401,-6.845741921169266,4.922005271909001,-0.1158897287984006,-5.333209315224583,15.64666304005997,4.02239993964202e-08,2.694130660979905e-08,1.754317667591195e-09,17439.8776801264,-5156.888827759496,-3915.032208433107,-3723.754176154328,18120.88905143066,-3003.818920246447,-2249.844398915707,18220.4715950973,-3003.81892024645,16109.81899526946,3429.339802452344,-8647.755404246935,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.378109715233222e-08,9.230329389708913e-09,6.010447139992436e-10,0,0,0,-1.505590743176826,0.2833270116137414,5.452533104280112,1.378109715233222e-08,9.230329389708913e-09,6.010447139992436e-10,0,0,0,0,0,0,0,0,0,0,0,0,3.028323295189965e-08,1.971931479372807e-09,-4.521357340314794e-08,0,0,0,3.028323295189965e-08,1.971931479372807e-09,-4.521357340314794e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8297394.7322984,8297382.2539634,2.946578565504323,15.36878949060413,29.50259066274759,0.9589144039991657,-0.009395886170712572,0.1357540826872234,0.2489291307977884,0.5396540374593979,-0.02104384619186636,-0.05047045929619273,0.8401091650075336,-0.5213341694072848,0.01994592842859357,0.05091434634007392,-0.851598833421172,-12.652423970659,-16.09363364265,-71.144698082113,-71.22881132585,86.273392814909,204732.7223474404,9421739.761381915,-27595376.02896113,612517.2842755596,9404037.334850837,-27595376.02896113,2.4817760345527,8297382.2539634,3.2412535132264e-09,-71.2288113258504012,86.2733928149094424,8297382.25396344066,0.0514274976367418354,0.268235978656944207,0.5149173449330815,17439.8776801263994,-0.000316829519844578976,-0.000521586663808696585,0.000364128823709424963,-0.000224246985672632023,-0.000539615053693395341,0.000349327307235305418,0,0.0307289924332935123,6.25649219589247742e-15,0
595.2,-0.01810906979210809,-0.02987107131815351,0.02072657299980111,3.151975844293113e-05,1.12812908575197e-05,-6.027240090351172e-05,-0.0180268034636104,-0.03032188590201841,0.02487943971048021,6.250322959e-15,8.426254683e-12,18593.7911459,18732.6580609,17428.99179986024,-5165.079572343914,-3909.126121122719,-9.063863745386865,-6.805287064214571,4.921544729631517,-0.1132394723892302,-5.339820516073455,15.63200839076252,1.578885981844512e-08,2.39339046161715e-08,1.754317667591195e-09,17428.99179986024,-5165.079572343911,-3909.126121122718,-3723.891653117977,18114.48523183961,-2985.051719688542,-2247.067163480006,18214.53333392537,-2985.051719688544,16106.12904117859,3418.330572780962,-8639.253010716768,-0,0,-0,0,0,0,0,0,0,0,0,0,0,5.409402703548949e-09,8.199966927691094e-09,6.010447139992436e-10,0,0,0,-1.504507540760633,0.282811942527855,5.448676526609733,5.409402703548949e-09,8.199966927691094e-09,6.010447139992436e-10,0,0,0,0,0,0,0,0,0,0,0,0,2.690277867504936e-08,1.971931479372807e-09,-1.774738422497126e-08,0,0,0,2.690277867504936e-08,1.971931479372807e-09,-1.774738422497126e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8307766.9911708,8307754.4588052,2.943232047544698,15.36858246064408,29.50610301957636,0.9589067205010823,-0.009427589176215116,0.1357447947420439,0.2489625928540759,0.5394512537226984,-0.02089444449458522,-0.05079423065010034,0.8402236090344857,-0.5210916897871087,0.01978730853255741,0.05123567213485421,-0.8517316591255388,-12.641587530567,-16.128061550439,-71.10675485493,-71.190982397059,86.298343628868,200264.1345318479,9443480.98674521,-27598969.34958652,609819.1372163622,9425898.338645646,-27598969.34958652,2.4867897235114,8307754.4588052,3.2412666978796e-09,-71.1909823970593294,86.2983436288677837,8307754.45880523324,0.0513690898798692674,0.26823236530249106,0.514978647124248345,17428.9917998602432,-0.000316062892345731199,-0.000521348545599821327,0.000361746941501487371,-0.000224123455140086463,-0.00053923527355305206,0.00034690536974020075,0,0.0307289924332935123,6.25032295895789939e-15,0
596.4,-0.01806558574696369,-0.02985743624489174,0.02059173712778121,3.579229545097386e-05,1.096626398918488e-05,-6.02878381023547e-05,-0.01798091738570984,-0.03030986010753621,0.02474438054753312,6.24416429e-15,8.422102314e-12,18584.6283217,18723.5050906,17418.12422096934,-5173.222172028157,-3903.220572391404,-9.048637094311903,-6.765339819199591,4.92108197735203,-0.1105948132416589,-5.346414814956771,15.61737671371629,1.578885981844512e-08,2.656538298084434e-08,1.629009251190048e-09,17418.12422096934,-5173.222172028153,-3903.220572391403,-3724.025953140432,18108.0734889677,-2966.302090921307,-2244.288714747774,18208.58670861838,-2966.302090921307,16102.43359491866,3407.367048085272,-8630.752688837729,-0,0,-0,0,0,0,0,0,0,0,0,0,0,5.409402703548949e-09,9.101534637068198e-09,5.581129447485011e-10,0,0,0,-1.503425785872815,0.2823001532766086,5.444827908722106,5.409402703548949e-09,9.101534637068198e-09,5.581129447485011e-10,0,0,0,0,0,0,0,0,0,0,0,0,2.986067798852537e-08,1.831079217837378e-09,-1.774738422497126e-08,0,0,0,2.986067798852537e-08,1.831079217837378e-09,-1.774738422497126e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8318129.048476,8318116.4620178,2.939911027712793,15.36836760652348,29.5095895962099,0.9588991015648669,-0.009459030267268452,0.1357354970384131,0.2489958124311107,0.5392495804510794,-0.02074484065736879,-0.05111756074816157,0.8403371564750622,-0.5208503292397126,0.01962846805951153,0.0515565385996611,-0.8518635930124854,-12.630725465788,-16.162364896878,-71.068833860518,-71.153175417996,86.323157472721,195795.3836507338,9465214.522769013,-27602540.16011711,607124.3235685325,9447752.211506598,-27602540.16011711,2.4918034124701,8318116.4620178,0,-71.1531754179956408,86.32315747272132,8318116.46201781183,0.0513111271492784973,0.268228615390675051,0.515039499366126696,17418.1242209693446,-0.000315303952585875645,-0.000521110568677652796,0.000359393611584942364,-0.000223999885433185818,-0.000538857521349098449,0.000344512695266435567,0,0.0307289924332935123,6.24416429026561272e-15,0
597.6,-0.01802247581757324,-0.02984381907434241,0.02045783351535696,3.359996661622938e-05,2.667198849658171e-05,-6.082839251855961e-05,-0.01793540616659699,-0.0302978491609413,0.0246102519686006,6.238016171e-15,8.417955014e-12,18575.476684,18714.3631143,17407.27488942169,-5181.317030511073,-3897.315588032952,-9.033439503379295,-6.725690057296321,4.920619596642497,-0.107955714674858,-5.352992292953038,15.60276796986959,1.591416726269703e-08,2.518698942828247e-08,9.147513425134547e-09,17407.27488942169,-5181.31703051107,-3897.315588032951,-3724.157082908662,18101.65384303643,-2947.570006406154,-2241.509061366751,18202.63173896635,-2947.570006406155,16098.7327821745,3396.448916701613,-8622.254438582524,-0,0,-0,0,0,0,0,0,0,0,0,0,0,5.452334139732784e-09,8.629284842243123e-09,3.134018822237294e-09,0,0,0,-1.502345463032452,0.281791614800401,5.440987236488844,5.452334139732784e-09,8.629284842243123e-09,3.134018822237294e-09,0,0,0,0,0,0,0,0,0,0,0,0,2.831130201889645e-08,1.028221399934712e-08,-1.78882353937675e-08,0,0,0,2.831130201889645e-08,1.028221399934712e-08,-1.78882353937675e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8328480.9066996,8328468.2660871,2.936615277101689,15.36814480378079,29.51305067546246,0.9588915467345486,-0.009490211422652129,0.1357261880604886,0.2490287922364549,0.5390490088572168,-0.02059503617803577,-0.051440452845811,0.8404498142934506,-0.5206100789438627,0.01946940849537723,0.05187694899468203,-0.8519946420007044,-12.619837877439,-16.196544681623,-71.030935082453,-71.115390372715,86.34783531564,191326.4735124126,9486940.359957514,-27606088.48162243,604432.8447828339,9469598.943408599,-27606088.48162243,2.4968171014288,8328468.2660871,-3.2412931120095e-09,-71.1153903727149412,86.3478353156398271,8328468.26608707197,0.0512536054497901156,0.2682247267492327,0.515099906594756352,17407.2748894216893,-0.000314551542377709955,-0.000520872904216761494,0.00035705655266782488,-0.000223878491111155703,-0.000538481329495166879,0.000342136557768005114,0,0.0307289924332935123,6.23801617062971082e-15,0
598.8,-0.01797980490919885,-0.02983001682893346,0.0203251354503555,3.585186497799048e-05,2.609553055950587e-05,-6.189409237215234e-05,-0.01789033472424638,-0.03028565011220275,0.02447732726332347,6.231878581e-15,8.413812778e-12,18566.3362211,18705.2321202,17396.4437620924,-5189.364564816809,-3891.411121840868,-9.018282881453077,-6.686415903113429,4.920212874737599,-0.1053221636606878,-5.3595530151051,15.58818209592188,1.616478474359882e-08,2.656538298084434e-08,8.896896592332251e-09,17396.4437620924,-5189.364564816806,-3891.411121840868,-3724.285049088029,18095.22631419134,-2928.855438661143,-2238.728211957619,18196.66844468561,-2928.855438661143,16095.0267270144,3385.575869765916,-8613.758259909422,-0,0,-0,0,0,0,0,0,0,0,0,0,0,5.538197900278874e-09,9.101534637068198e-09,3.048155283735809e-09,0,0,0,-1.501266582184286,0.2812862898262868,5.437154489241257,5.538197900278874e-09,9.101534637068198e-09,3.048155283735809e-09,0,0,0,0,0,0,0,0,0,0,0,0,2.986067798852537e-08,1.000050947627627e-08,-1.816994064533115e-08,0,0,0,2.986067798852537e-08,1.000050947627627e-08,-1.816994064533115e-08,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,8338822.568327,8338809.873499,2.933344483005418,15.367914195115,29.5164866368526,0.9588840550498103,-0.009521136032735257,0.1357168683328588,0.2490615357493003,0.5388495297311607,-0.02044503508628626,-0.05176290970946339,0.8405615896692148,-0.5203709296498998,0.01931013386745649,0.0521969061467291,-0.8521248132134338,-12.608924633466,-16.230601950419,-70.993058504061,-71.077627245023,86.372378117776,186857.4079171885,9508658.488839135,-27609614.33513918,601744.7022996701,9491438.524350265,-27609614.33513918,2.5018307903875,8338809.873499,3.2413063413732e-09,-71.0776272450234785,86.3723781177756109,8338809.87349901907,0.05119651932365539,0.268220701868731037,0.51515987543398567,17396.4437620924,-0.000313806794531759962,-0.000520632009590206923,0.000354740534522524043,-0.000223759043226871433,-0.000538103396478324951,0.000339782089664568746,0,0.0307289924332935123,6.23187858091482943e-15,0
